Index,g,spring_constant,moment_of_inertia,cup_mass,ball_mass,axle_distance,bungee_length_no_load,height_offset,pin_elevation,bungee_position,cup_elevation,firing_angle,release_angle,delta_g,delta_spring_constant,delta_moment_of_inertia,delta_cup_mass,delta_ball_mass,delta_axle_distance,delta_bungee_length_no_load,delta_height_offset,delta_pin_elevation,delta_bungee_position,delta_cup_elevation,delta_firing_angle,delta_release_angle,lateral_deviation_angle
114,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
115,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
116,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
117,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
118,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
119,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
120,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
121,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
122,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
123,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
124,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
125,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
126,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
127,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
128,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
129,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
130,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
131,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
132,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
133,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
134,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
135,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
136,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
137,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
138,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
139,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
140,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
141,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
142,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
143,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
144,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
145,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
146,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
147,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
148,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
149,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
150,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
151,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
152,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
153,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
154,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
155,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
156,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
157,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
158,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
159,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
160,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
161,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
162,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
163,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
164,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
165,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
166,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
167,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
168,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
169,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
170,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
171,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
172,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
173,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
174,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
175,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
176,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
177,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
178,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
179,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
180,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
181,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
182,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
183,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
184,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
185,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
186,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
187,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
188,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
189,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
190,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
191,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
192,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
193,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
194,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
195,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
196,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
197,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
198,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
199,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
200,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
201,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
202,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
203,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
204,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
205,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
206,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
207,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
208,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
209,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
210,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
211,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
212,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
213,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
214,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
215,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
216,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
217,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
218,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
219,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
220,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
221,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
222,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
223,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
224,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
225,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
226,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,-1.708,-0.000186757,0.00135,0.0000534,0.00474,0,0,-0.00434,0.0037,0.00975,2.88,0,-3.6
227,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0.2943,0,0.000186757,-0.00027,-0.0000267,0.00632,0.00365,0,0,0.00555,0.00325,-5.76,8.625,0.9
228,9.81,85.4,0.006225232,0.027,0.00267,0.158,0.365,0.044,0.217,0.185,0.325,144,172.5,0,3.416,6.22523E-05,0.00054,-0.0001068,0.00158,0.0073,0,-0.00434,0.0074,-0.01625,5.76,1.725,2.7
